Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,17.99,1889.10,245,1169.50,1566.40,490,0.52,-19.50,0.00,102.70,57200.00,315,1638.10,2723.15,280,2606.75,25.76,0,0,0,-0.47,-9.16,0.00,102.61,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.05,1847.20,0,0.00,1777.95,490,0.51,-19.43,0.00,102.80,57300.00,0,0.00,3106.15,350,2663.20,25.81,0,0,0,-0.48,-9.11,0.00,102.71,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.10,1806.00,490,863.35,1591.25,350,0.51,-19.35,0.00,102.86,57400.00,35,1500.00,3028.95,350,2720.35,25.86,0,0,0,-0.48,-9.05,0.00,102.78,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.16,1765.45,490,868.00,1183.40,35,0.50,-19.28,0.00,102.87,57500.00,0,0.00,2148.95,490,2778.20,25.92,0,0,0,-0.49,-8.99,0.00,102.84,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.21,1725.60,420,994.85,2032.25,245,0.49,-19.19,0.00,102.84,57600.00,0,0.00,0.00,0,2836.70,25.97,0,0,0,-0.49,-8.93,0.00,102.87,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.26,1686.35,385,668.15,2217.15,490,0.48,-19.10,0.00,102.77,57700.00,0,0.00,2536.45,280,2895.80,26.03,0,0,0,-0.50,-8.87,0.00,102.87,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.30,1647.80,420,912.30,1609.05,490,0.47,-19.01,0.00,102.66,57800.00,0,0.00,2683.20,280,2955.60,26.08,0,0,0,-0.51,-8.80,0.00,102.86,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.35,1609.90,245,872.50,1940.95,490,0.47,-18.91,0.00,102.50,57900.00,0,0.00,0.00,0,3016.10,26.14,0,0,0,-0.51,-8.73,0.00,102.83,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,17465,770,5565,12.13,935.00,35,920.05,974.05,35,0.42,-14.17,0.00,100.92,58000.00,245,2076.35,2324.85,35,2090.00,16.57,140,35,175,-0.55,-1.94,0.00,102.07,21:12:00
BANKNIFTY,28 AUG,2025-06-12 21:12:46,56082.55,56100,0,0,0,18.44,1536.05,0,0.00,1075.15,455,0.45,-18.70,0.00,102.07,58100.00,0,0.00,3352.95,595,3138.95,26.26,0,0,0,-0.52,-8.58,0.00,102.71,21:12:00
