Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24050.00,900,71.90,142.85,600,199.65,21.15,0,0,0,-0.23,-6.24,0.00,20.92,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24100.00,900,81.95,0.00,0,212.00,21.14,0,0,0,-0.24,-6.36,0.00,21.46,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24150.00,900,39.05,130.85,900,226.05,21.19,0,0,0,-0.25,-6.51,0.00,22.01,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24200.00,600,110.90,138.55,600,120.00,15.51,3225,600,2250,-0.20,-3.91,0.00,19.19,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24250.00,900,45.70,154.15,750,129.00,15.42,1875,900,900,-0.21,-3.98,0.00,19.90,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24300.00,1800,133.60,162.20,150,148.15,15.79,1125,900,900,-0.23,-4.27,0.00,20.93,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24350.00,900,146.15,174.85,900,161.85,15.85,300,225,225,-0.24,-4.39,0.00,21.69,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,14.02,810.75,75,553.00,0.00,0,0.77,-10.27,0.00,21.19,24400.00,150,151.95,180.50,225,181.05,16.12,2250,600,1425,-0.26,-4.61,0.00,22.52,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,0.00,0.00,0,0.00,0.00,0,0.00,0.00,0.00,0.00,24450.00,450,156.25,214.05,75,129.55,13.19,300,225,225,-0.24,-3.35,0.00,21.38,21:12:00
NIFTY,10 JUL,2025-06-12 21:12:26,24888.20,24900,0,0,0,14.50,748.55,750,229.30,1379.55,75,0.73,-10.67,0.00,23.01,24500.00,75,197.20,205.90,150,203.00,15.82,24075,2700,17475,-0.29,-4.61,0.00,23.64,21:12:00
