Symbol,expiry_date,fetch_time,Spot Price,ATM Strike,CE OI,CE Chg in OI,CE Volume,CE IV,CE LTP,CE Bid Qty,CE Bid,CE Ask,CE Ask Qty,CE Delta,CE Theta,CE Gamma,CE Vega,Strike Price,PE Bid Qty,PE Bid,PE Ask,PE Ask Qty,PE LTP,PE IV,PE Volume,PE Chg in OI,PE OI,PE Delta,PE Theta,PE Gamma,PE Vega,timestamp
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,5126475,-1459275,103985775,52.16,0.05,0,0.00,0.05,96825,0.00,-1.93,0.00,0.01,25800.00,75,910.85,913.80,75,914.55,84.04,58350,-4800,17475,-0.98,-67.37,0.00,0.30,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1888650,-756450,51645225,54.75,0.05,0,0.00,0.05,375,0.00,-1.95,0.00,0.01,25850.00,1725,848.70,975.00,750,729.20,0.00,0,0,2700,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,4297650,-1323600,63105675,57.32,0.05,0,0.00,0.05,325800,0.00,-1.96,0.00,0.01,25900.00,75,1009.55,1013.90,75,1011.55,75.55,42975,-2250,13125,-0.99,-16.83,0.00,0.11,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1196700,-563400,33020700,59.87,0.05,0,0.00,0.05,8475,0.00,-1.97,0.00,0.01,25950.00,75,1060.80,1063.95,75,1093.70,0.00,15150,-375,1950,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,11772375,-2539575,164487525,62.42,0.05,0,0.00,0.05,2025,0.00,-1.98,0.00,0.01,26000.00,75,1111.10,1112.80,75,1112.80,0.00,242175,-43800,81750,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1336200,-590625,29382750,64.95,0.05,0,0.00,0.05,66900,0.00,-1.99,0.00,0.01,26050.00,75,1160.75,1164.10,75,1163.50,98.21,12225,825,3825,-0.98,-54.20,0.00,0.21,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,2117475,-1241025,42497925,67.47,0.05,0,0.00,0.05,113475,0.00,-2.00,0.00,0.01,26100.00,75,1210.75,1213.35,75,1212.95,0.00,18450,825,4125,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,1081425,-547725,21231000,69.98,0.05,0,0.00,0.05,60075,0.00,-2.01,0.00,0.01,26150.00,1725,1116.55,1352.10,1725,951.25,0.00,0,0,2025,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,2055525,-802125,31352625,72.48,0.05,0,0.00,0.05,26475,0.00,-2.02,0.00,0.01,26200.00,75,1310.70,1314.30,75,1313.00,0.00,8250,375,3150,0.00,0.00,0.00,0.00,21:12:00
NIFTY,12 JUN,2025-06-12 21:12:08,24888.20,24900,571425,-217350,16871625,74.96,0.05,0,0.00,0.05,1950,0.00,-2.03,0.00,0.01,26250.00,1725,1232.60,1459.00,1725,1095.10,0.00,0,0,1275,0.00,0.00,0.00,0.00,21:12:00
